ga_session_id,user_id,country,device,session_start,session_end,events_count,add_to_cart_count,begin_checkout_count,purchase_count,converted,session_duration_seconds,session_revenue
2563,16098,HR,desktop,2020-12-25 01:09:00,2020-12-25 01:28:00,78,48,30,0,False,1140.0,0.0
2564,6013,IN,desktop,2020-12-31 10:26:00,2020-12-31 10:58:00,78,60,18,0,False,1920.0,0.0
2565,30579,US,mobile,2020-12-06 16:29:00,2020-12-06 16:34:00,78,60,18,0,False,300.0,0.0
2566,2616,US,mobile,2020-12-08 21:00:00,2020-12-08 21:19:00,78,72,6,0,False,1140.0,0.0
2567,10,IT,mobile,2020-11-30 00:48:00,2020-11-30 00:51:00,78,72,6,0,False,180.0,0.0
2568,13228,CA,desktop,2020-11-27 22:15:00,2020-11-27 22:23:00,78,72,6,0,False,480.0,0.0
2569,2391,BD,desktop,2020-11-27 06:21:00,2020-11-27 06:31:00,78,72,6,0,False,600.0,0.0
2570,18103,IN,desktop,2020-12-04 01:19:00,2020-12-04 01:23:00,78,78,0,0,False,240.0,0.0
2571,7442,US,mobile,2020-12-30 08:14:00,2020-12-30 08:20:00,78,78,0,0,False,360.0,0.0
2572,22725,CA,desktop,2021-01-04 00:07:00,2021-01-04 00:18:00,78,78,0,0,False,660.0,0.0
2573,6054,MX,desktop,2020-11-27 13:04:00,2020-11-27 13:08:00,78,78,0,0,False,240.0,0.0
2574,7517,IT,mobile,2020-11-26 18:11:00,2020-11-26 18:15:00,78,78,0,0,False,240.0,0.0
2575,3665,US,desktop,2020-12-01 22:14:00,2020-12-01 22:27:00,78,78,0,0,False,780.0,0.0
2576,18125,US,mobile,2020-11-30 07:15:00,2020-11-30 07:22:00,77,62,12,3,True,420.0,46.0
2577,5719,IN,desktop,2020-12-19 05:24:00,2020-12-19 05:58:00,77,73,3,1,True,2040.0,26.0
2578,9160,US,mobile,2020-12-13 06:18:00,2020-12-13 06:33:00,77,59,12,6,True,900.0,146.0
2579,1624,US,desktop,2020-12-14 13:29:00,2020-12-14 13:34:00,77,72,4,1,True,300.0,16.0
2580,392,US,mobile,2020-12-07 10:11:00,2020-12-07 10:17:00,77,71,4,2,True,360.0,24.0
2581,21230,BY,mobile,2021-01-13 03:13:00,2021-01-13 03:33:00,77,74,3,0,False,1200.0,0.0
2582,31188,US,desktop,2021-01-23 14:48:00,2021-01-23 16:06:00,77,77,0,0,False,4680.0,0.0
2583,31063,US,tablet,2021-01-22 23:01:00,2021-01-22 23:17:00,77,77,0,0,False,960.0,0.0
2584,29955,IN,mobile,2021-01-16 02:03:00,2021-01-16 02:20:00,76,36,36,4,True,1020.0,75.0
2585,9282,US,desktop,2021-01-21 08:44:00,2021-01-21 09:02:00,76,60,12,4,True,1080.0,23.0
2586,21914,BR,mobile,2020-12-25 14:59:00,2020-12-25 15:04:00,76,60,12,4,True,300.0,27.0
2587,25165,CA,desktop,2021-01-12 13:07:00,2021-01-12 13:22:00,76,72,3,1,True,900.0,55.0
2588,311,NL,desktop,2020-12-23 06:15:00,2020-12-23 06:21:00,76,72,3,1,True,360.0,44.0
2589,15229,GB,desktop,2020-12-23 07:14:00,2020-12-23 07:20:00,76,60,12,4,True,360.0,18.0
2590,8453,AL,mobile,2020-12-22 09:06:00,2020-12-22 09:25:00,76,48,24,4,True,1140.0,35.0
2591,13944,GB,mobile,2021-01-24 01:12:00,2021-01-24 01:25:00,76,60,12,4,True,780.0,23.0
2592,10239,NG,desktop,2020-11-17 15:57:00,2020-11-17 16:33:00,76,72,0,4,True,2160.0,89.0
2593,1584,US,desktop,2020-12-17 02:35:00,2020-12-17 03:04:00,76,60,14,2,True,1740.0,32.0
2594,12435,CH,mobile,2020-12-18 01:36:00,2020-12-18 01:40:00,76,72,4,0,False,240.0,0.0
2595,24758,US,desktop,2021-01-24 13:39:00,2021-01-24 13:57:00,76,61,15,0,False,1080.0,0.0
2596,32291,TW,desktop,2020-12-01 04:23:00,2020-12-01 04:49:00,76,60,16,0,False,1560.0,0.0
2597,4173,DE,mobile,2020-12-09 22:11:00,2020-12-09 22:15:00,76,72,4,0,False,240.0,0.0
2598,5350,US,mobile,2020-12-06 18:22:00,2020-12-06 18:27:00,76,72,4,0,False,300.0,0.0
2599,2392,IN,mobile,2020-11-27 01:16:00,2020-11-27 01:22:00,76,72,4,0,False,360.0,0.0
2600,22749,PT,mobile,2020-12-14 16:16:00,2020-12-14 16:21:00,76,72,4,0,False,300.0,0.0
2601,8591,US,tablet,2020-12-14 04:48:00,2020-12-14 04:53:00,76,72,4,0,False,300.0,0.0
2602,26685,NL,desktop,2020-12-02 01:28:00,2020-12-02 01:31:00,76,72,4,0,False,180.0,0.0
2603,703,CA,desktop,2020-12-02 05:29:00,2020-12-02 05:44:00,76,60,16,0,False,900.0,0.0
2604,20843,US,desktop,2021-01-17 21:57:00,2021-01-17 22:06:00,76,76,0,0,False,540.0,0.0
2605,27058,IN,desktop,2021-01-10 16:37:00,2021-01-10 16:49:00,76,76,0,0,False,720.0,0.0
2606,27886,US,mobile,2021-01-02 14:09:00,2021-01-02 14:11:00,76,76,0,0,False,120.0,0.0
2607,14752,ES,desktop,2021-01-22 21:11:00,2021-01-22 21:12:00,76,76,0,0,False,60.0,0.0
2608,475,US,desktop,2020-12-09 11:41:00,2020-12-09 11:50:00,75,48,22,5,True,540.0,68.0
2609,25710,IN,mobile,2020-12-02 05:05:00,2020-12-02 05:17:00,75,70,4,1,True,720.0,89.0
2610,2520,US,desktop,2020-12-02 15:49:00,2020-12-02 16:04:00,75,72,2,1,True,900.0,14.0
2611,17830,CN,desktop,2020-12-01 17:40:00,2020-12-01 17:50:00,75,72,2,1,True,600.0,24.0
2612,3422,TR,mobile,2020-12-01 20:52:00,2020-12-01 21:02:00,75,66,6,3,True,600.0,53.0
2613,7548,VN,desktop,2020-11-26 22:45:00,2020-11-26 23:06:00,75,71,2,2,True,1260.0,24.0
2614,11144,NG,desktop,2020-11-26 12:39:00,2020-11-26 13:11:00,75,60,10,5,True,1920.0,70.0
2615,10925,PK,desktop,2020-12-10 16:23:00,2020-12-10 16:42:00,75,72,2,1,True,1140.0,14.0
2616,32186,PL,desktop,2020-12-10 08:52:00,2020-12-10 09:06:00,75,60,12,3,True,840.0,78.0
2617,10067,TH,desktop,2020-12-10 13:05:00,2020-12-10 13:13:00,75,54,14,7,True,480.0,76.0
2618,7424,GB,desktop,2020-12-28 15:08:00,2020-12-28 15:22:00,75,25,45,5,True,840.0,125.0
2619,28331,US,desktop,2021-01-24 08:05:00,2021-01-24 08:17:00,75,56,18,1,True,720.0,16.0
2620,17439,US,desktop,2020-12-18 02:37:00,2020-12-18 02:58:00,75,60,12,3,True,1260.0,29.0
2621,32149,NZ,desktop,2021-01-19 20:38:00,2021-01-19 20:54:00,75,60,12,3,True,960.0,30.0
2622,9161,BA,mobile,2020-12-08 11:47:00,2020-12-08 11:55:00,75,48,24,3,True,480.0,48.0
2623,24443,JP,desktop,2020-12-08 23:05:00,2020-12-08 23:35:00,75,60,12,3,True,1800.0,70.0
2624,9498,US,desktop,2021-01-22 02:04:00,2021-01-22 02:31:00,75,36,36,3,True,1620.0,74.0
2625,11446,US,desktop,2020-12-06 14:51:00,2020-12-06 15:07:00,75,60,12,3,True,960.0,32.0
2626,20068,TR,desktop,2020-12-04 05:09:00,2020-12-04 05:17:00,75,72,2,1,True,480.0,30.0
2627,29292,US,desktop,2020-12-04 00:34:00,2020-12-04 00:55:00,75,24,48,3,True,1260.0,56.0
2628,22754,US,desktop,2020-12-15 23:51:00,2020-12-16 00:04:00,75,60,10,5,True,780.0,63.0
2629,29531,US,desktop,2020-12-03 13:41:00,2020-12-03 13:49:00,75,60,12,3,True,480.0,40.0
2630,5195,US,desktop,2020-11-27 09:55:00,2020-11-27 10:22:00,75,60,12,3,True,1620.0,82.0
2631,27159,IN,mobile,2020-12-20 06:29:00,2020-12-20 06:39:00,75,72,3,0,False,600.0,0.0
2632,3533,US,mobile,2020-12-18 13:56:00,2020-12-18 14:05:00,75,72,3,0,False,540.0,0.0
2633,32401,IN,mobile,2020-12-18 08:46:00,2020-12-18 08:52:00,75,72,3,0,False,360.0,0.0
2634,1990,US,desktop,2021-01-21 22:06:00,2021-01-21 22:21:00,75,12,63,0,False,900.0,0.0
2635,12632,US,desktop,2021-01-12 17:16:00,2021-01-12 17:30:00,75,48,27,0,False,840.0,0.0
2636,20110,CO,desktop,2020-12-25 17:43:00,2020-12-25 18:05:00,75,72,3,0,False,1320.0,0.0
2637,28403,NL,desktop,2021-01-15 06:25:00,2021-01-15 06:37:00,75,48,27,0,False,720.0,0.0
2638,6380,HR,mobile,2020-12-08 02:15:00,2020-12-08 02:54:00,75,39,36,0,False,2340.0,0.0
2639,18058,GT,desktop,2020-11-30 14:31:00,2020-11-30 14:36:00,75,75,0,0,False,300.0,0.0
2640,5256,CA,mobile,2020-12-15 06:51:00,2020-12-15 07:30:00,74,36,36,2,True,2340.0,77.0
2641,19334,ES,desktop,2020-12-12 21:42:00,2020-12-12 22:03:00,74,65,6,3,True,1260.0,21.0
2642,2998,IN,mobile,2020-11-17 14:10:00,2020-11-17 14:32:00,74,72,0,2,True,1320.0,22.0
2643,24447,US,mobile,2020-12-08 20:41:00,2020-12-08 20:49:00,74,60,12,2,True,480.0,13.0
2644,22146,US,mobile,2020-12-06 18:03:00,2020-12-06 18:12:00,74,60,12,2,True,540.0,53.0
2645,31030,US,desktop,2020-12-21 17:11:00,2020-12-21 17:20:00,74,60,12,2,True,540.0,20.0
2646,8089,TW,mobile,2020-12-17 13:15:00,2020-12-17 13:51:00,74,36,34,4,True,2160.0,61.0
2647,21467,US,desktop,2020-12-16 18:02:00,2020-12-16 18:13:00,74,72,2,0,False,660.0,0.0
2648,17670,CA,mobile,2020-12-10 22:21:00,2020-12-10 22:22:00,74,72,2,0,False,60.0,0.0
2649,11374,US,mobile,2020-12-11 01:02:00,2020-12-11 01:10:00,74,72,2,0,False,480.0,0.0
2650,18714,US,desktop,2020-12-07 10:57:00,2020-12-07 11:10:00,74,48,26,0,False,780.0,0.0
2651,28028,PL,desktop,2020-12-07 06:01:00,2020-12-07 06:13:00,74,72,2,0,False,720.0,0.0
2652,8872,IN,desktop,2020-12-15 14:53:00,2020-12-15 15:00:00,74,72,2,0,False,420.0,0.0
2653,1379,JP,mobile,2020-12-12 17:09:00,2020-12-12 17:17:00,74,72,2,0,False,480.0,0.0
2654,29555,IN,desktop,2020-12-03 01:58:00,2020-12-03 02:00:00,74,72,2,0,False,120.0,0.0
2655,20381,TW,mobile,2020-11-27 22:19:00,2020-11-27 22:29:00,74,72,2,0,False,600.0,0.0
2656,20078,FR,desktop,2020-12-04 19:18:00,2020-12-04 19:38:00,74,36,38,0,False,1200.0,0.0
2657,9835,CA,mobile,2020-12-02 22:49:00,2020-12-02 22:55:00,74,72,2,0,False,360.0,0.0
2658,12802,JP,mobile,2021-01-19 14:27:00,2021-01-19 14:47:00,74,74,0,0,False,1200.0,0.0
2659,346,US,mobile,2021-01-05 04:23:00,2021-01-05 04:26:00,74,74,0,0,False,180.0,0.0
2660,8081,US,desktop,2021-01-05 11:49:00,2021-01-05 11:51:00,74,74,0,0,False,120.0,0.0
2661,22874,US,desktop,2020-12-11 20:09:00,2020-12-11 20:14:00,74,74,0,0,False,300.0,0.0
2662,18499,US,mobile,2020-12-10 22:11:00,2020-12-10 22:43:00,73,48,20,5,True,1920.0,26.0
2663,4300,CA,desktop,2020-12-05 00:56:00,2020-12-05 02:00:00,73,48,22,3,True,3840.0,91.0
2664,7701,US,desktop,2020-11-18 10:42:00,2020-11-18 11:18:00,73,72,0,1,True,2160.0,6.0
2665,21713,US,mobile,2020-12-08 19:00:00,2020-12-08 19:44:00,73,18,44,11,True,2640.0,119.0
2666,14898,FR,desktop,2020-12-04 16:47:00,2020-12-04 17:06:00,73,48,22,3,True,1140.0,42.0
2667,6662,CA,mobile,2021-01-06 03:07:00,2021-01-06 03:52:00,73,12,57,4,True,2700.0,21.0
2668,26865,US,mobile,2020-12-14 21:13:00,2020-12-14 21:21:00,73,48,20,5,True,480.0,32.0
2669,20924,US,mobile,2020-11-29 13:25:00,2020-11-29 13:54:00,73,72,1,0,False,1740.0,0.0
2670,25325,KR,desktop,2020-11-30 00:54:00,2020-11-30 01:04:00,73,72,1,0,False,600.0,0.0
2671,9336,US,mobile,2020-12-18 14:24:00,2020-12-18 14:42:00,73,73,0,0,False,1080.0,0.0
2672,27262,DE,desktop,2021-01-21 13:15:00,2021-01-21 13:46:00,73,73,0,0,False,1860.0,0.0
2673,19955,VN,mobile,2021-01-20 00:49:00,2021-01-20 00:55:00,73,73,0,0,False,360.0,0.0
2674,4771,GB,mobile,2020-12-08 02:30:00,2020-12-08 02:44:00,73,73,0,0,False,840.0,0.0
2675,785,US,mobile,2021-01-01 09:25:00,2021-01-01 09:40:00,72,60,9,3,True,900.0,34.0
2676,11321,BR,mobile,2021-01-26 04:57:00,2021-01-26 05:09:00,72,48,21,3,True,720.0,78.0
2677,18031,US,mobile,2020-12-02 16:15:00,2020-12-02 16:17:00,72,60,8,4,True,120.0,146.0
2678,2545,US,mobile,2020-12-02 21:26:00,2020-12-02 21:32:00,72,60,8,4,True,360.0,47.0
2679,31409,GB,desktop,2020-12-02 21:55:00,2020-12-02 22:02:00,72,57,10,5,True,420.0,74.0
2680,14456,US,desktop,2020-11-30 13:00:00,2020-11-30 13:14:00,72,58,12,2,True,840.0,21.0
2681,9199,TW,tablet,2021-01-25 09:02:00,2021-01-25 09:07:00,72,60,9,3,True,300.0,112.0
2682,4833,CA,mobile,2020-12-24 08:35:00,2020-12-24 08:39:00,72,60,9,3,True,240.0,42.0
2683,27554,CN,desktop,2021-01-23 18:16:00,2021-01-23 18:27:00,72,52,15,5,True,660.0,23.0
2684,28254,IN,desktop,2021-01-07 04:39:00,2021-01-07 04:42:00,72,36,27,9,True,180.0,85.0
2685,8952,IN,desktop,2021-01-12 20:16:00,2021-01-12 20:29:00,72,60,9,3,True,780.0,149.0
2686,14736,US,mobile,2021-01-05 04:07:00,2021-01-05 04:22:00,72,56,15,1,True,900.0,10.0
2687,27784,IN,mobile,2020-12-23 22:50:00,2020-12-23 22:54:00,72,60,9,3,True,240.0,24.0
2688,26418,US,desktop,2020-12-22 10:48:00,2020-12-22 10:58:00,72,60,9,3,True,600.0,38.0
2689,7123,US,mobile,2020-11-28 10:32:00,2020-11-28 10:36:00,72,60,8,4,True,240.0,18.0
2690,4539,KR,mobile,2020-12-05 06:58:00,2020-12-05 07:17:00,72,12,56,4,True,1140.0,61.0
2691,13120,ES,mobile,2021-01-27 20:35:00,2021-01-27 20:45:00,72,68,3,1,True,600.0,8.0
2692,5041,US,mobile,2020-12-13 22:40:00,2020-12-13 23:04:00,72,48,20,4,True,1440.0,44.0
2693,27462,US,mobile,2021-01-22 00:42:00,2021-01-22 01:31:00,72,48,18,6,True,2940.0,97.0
2694,47,US,mobile,2020-12-04 05:53:00,2020-12-04 06:07:00,72,39,24,9,True,840.0,216.0
2695,18602,IN,mobile,2020-11-24 08:42:00,2020-11-24 08:43:00,72,0,24,48,True,60.0,420.0
2696,23916,US,mobile,2020-12-14 11:36:00,2020-12-14 11:53:00,72,36,32,4,True,1020.0,102.0
2697,14508,US,desktop,2020-12-07 05:08:00,2020-12-07 05:22:00,72,48,22,2,True,840.0,56.0
2698,9475,US,desktop,2020-12-07 18:18:00,2020-12-08 08:31:00,72,60,8,4,True,51180.0,48.0
2699,16498,HK,tablet,2021-01-06 01:31:00,2021-01-06 01:33:00,72,60,12,0,False,120.0,0.0
2700,27229,US,desktop,2021-01-21 04:53:00,2021-01-21 04:56:00,72,60,12,0,False,180.0,0.0
2701,1977,SE,mobile,2021-01-21 18:04:00,2021-01-21 18:11:00,72,48,24,0,False,420.0,0.0
2702,30869,US,desktop,2021-01-21 20:33:00,2021-01-21 20:50:00,72,60,12,0,False,1020.0,0.0
2703,6345,EG,mobile,2021-01-01 16:55:00,2021-01-01 17:09:00,72,48,24,0,False,840.0,0.0
2704,4129,US,mobile,2020-12-09 03:29:00,2020-12-09 04:15:00,72,24,48,0,False,2760.0,0.0
2705,20920,FR,desktop,2020-11-29 06:25:00,2020-11-29 06:28:00,72,60,12,0,False,180.0,0.0
2706,5876,IN,desktop,2021-01-23 01:25:00,2021-01-23 01:28:00,72,60,12,0,False,180.0,0.0
2707,9215,US,mobile,2021-01-23 16:02:00,2021-01-23 16:34:00,72,48,24,0,False,1920.0,0.0
2708,28846,DE,desktop,2020-11-30 14:11:00,2020-11-30 14:30:00,72,60,12,0,False,1140.0,0.0
2709,21649,US,desktop,2020-11-30 22:57:00,2020-11-30 23:21:00,72,60,12,0,False,1440.0,0.0
2710,1284,US,desktop,2020-12-14 13:06:00,2020-12-14 13:12:00,72,60,12,0,False,360.0,0.0
2711,30958,IN,mobile,2020-12-04 08:13:00,2020-12-04 08:28:00,72,60,12,0,False,900.0,0.0
2712,16090,US,desktop,2020-12-17 17:00:00,2020-12-17 17:09:00,72,60,12,0,False,540.0,0.0
2713,24146,CA,mobile,2020-12-02 22:21:00,2020-12-02 22:59:00,72,60,12,0,False,2280.0,0.0
2714,17450,US,desktop,2021-01-06 16:00:00,2021-01-06 16:03:00,72,72,0,0,False,180.0,0.0
2715,21043,US,desktop,2021-01-06 20:58:00,2021-01-06 21:01:00,72,72,0,0,False,180.0,0.0
2716,21048,AR,desktop,2021-01-06 09:52:00,2021-01-06 09:53:00,72,72,0,0,False,60.0,0.0
2717,29002,IN,desktop,2021-01-06 14:16:00,2021-01-06 14:19:00,72,72,0,0,False,180.0,0.0
2718,21058,DO,desktop,2021-01-06 08:00:00,2021-01-06 08:05:00,72,72,0,0,False,300.0,0.0
2719,6711,US,desktop,2021-01-06 22:06:00,2021-01-06 22:08:00,72,72,0,0,False,120.0,0.0
2720,1784,US,mobile,2021-01-11 12:31:00,2021-01-11 12:35:00,72,72,0,0,False,240.0,0.0
2721,1795,SE,mobile,2021-01-11 10:06:00,2021-01-11 10:08:00,72,72,0,0,False,120.0,0.0
2722,23430,US,desktop,2021-01-11 15:12:00,2021-01-11 15:16:00,72,72,0,0,False,240.0,0.0
2723,264572,IN,mobile,2021-01-11 15:34:00,2021-01-11 15:36:00,72,72,0,0,False,120.0,0.0
2724,27085,US,mobile,2021-01-11 13:33:00,2021-01-11 13:34:00,72,72,0,0,False,60.0,0.0
2725,17796,US,desktop,2021-01-14 12:21:00,2021-01-14 12:28:00,72,72,0,0,False,420.0,0.0
2726,16626,CA,desktop,2021-01-14 22:35:00,2021-01-14 22:36:00,72,72,0,0,False,60.0,0.0
2727,25058,US,desktop,2021-01-14 23:36:00,2021-01-14 23:54:00,72,72,0,0,False,1080.0,0.0
2728,7167,US,desktop,2020-12-18 02:17:00,2020-12-18 02:18:00,72,72,0,0,False,60.0,0.0
2729,10804,US,desktop,2020-12-18 05:13:00,2020-12-18 05:15:00,72,72,0,0,False,120.0,0.0
2730,7170,US,desktop,2020-12-18 09:50:00,2020-12-18 09:51:00,72,72,0,0,False,60.0,0.0
2731,25176,US,desktop,2020-12-18 12:52:00,2020-12-18 12:57:00,72,72,0,0,False,300.0,0.0
2732,12810,GT,desktop,2020-12-18 05:58:00,2020-12-18 05:59:00,72,72,0,0,False,60.0,0.0
2733,25894,US,mobile,2020-12-18 17:26:00,2020-12-18 17:28:00,72,72,0,0,False,120.0,0.0
2734,20345,US,mobile,2020-12-31 03:41:00,2020-12-31 04:04:00,72,72,0,0,False,1380.0,0.0
2735,22468,US,desktop,2020-12-05 08:11:00,2020-12-05 08:16:00,72,72,0,0,False,300.0,0.0
2736,253474,IN,mobile,2020-12-05 19:35:00,2020-12-05 19:36:00,72,72,0,0,False,60.0,0.0
2737,26157,US,desktop,2020-12-05 07:06:00,2020-12-05 07:06:00,72,72,0,0,False,0.0,0.0
2738,245137,US,mobile,2020-11-18 04:38:00,2020-11-18 05:04:00,72,72,0,0,False,1560.0,0.0
2739,23268,MY,mobile,2020-12-27 07:39:00,2020-12-27 07:49:00,72,72,0,0,False,600.0,0.0
2740,265507,IN,mobile,2020-12-27 00:41:00,2020-12-27 00:42:00,72,72,0,0,False,60.0,0.0
2741,9288,US,mobile,2020-12-04 10:14:00,2020-12-04 10:19:00,72,72,0,0,False,300.0,0.0
2742,2066,US,mobile,2020-12-04 03:40:00,2020-12-04 03:46:00,72,72,0,0,False,360.0,0.0
2743,7609,CH,desktop,2020-12-04 10:31:00,2020-12-04 10:45:00,72,72,0,0,False,840.0,0.0
2744,18893,PT,mobile,2020-12-04 10:24:00,2020-12-04 10:27:00,72,72,0,0,False,180.0,0.0
2745,4331,US,mobile,2020-12-04 04:47:00,2020-12-04 05:14:00,72,72,0,0,False,1620.0,0.0
2746,20093,IN,mobile,2020-12-04 18:07:00,2020-12-04 18:09:00,72,72,0,0,False,120.0,0.0
2747,9405,HK,mobile,2020-12-04 10:02:00,2020-12-04 10:02:00,72,72,0,0,False,0.0,0.0
2748,2406,MX,desktop,2020-11-17 00:29:00,2020-11-17 00:35:00,72,72,0,0,False,360.0,0.0
2749,13839,US,desktop,2020-11-17 01:51:00,2020-11-17 02:02:00,72,72,0,0,False,660.0,0.0
2750,9892,US,mobile,2021-01-17 13:21:00,2021-01-17 13:46:00,72,72,0,0,False,1500.0,0.0
2751,9893,US,mobile,2021-01-17 15:01:00,2021-01-17 15:02:00,72,72,0,0,False,60.0,0.0
2752,25708,US,mobile,2020-12-09 21:19:00,2020-12-09 21:23:00,72,72,0,0,False,240.0,0.0
2753,22049,US,mobile,2020-12-09 21:10:00,2020-12-09 21:32:00,72,72,0,0,False,1320.0,0.0
2754,4087,BE,desktop,2020-12-09 09:53:00,2020-12-09 09:55:00,72,72,0,0,False,120.0,0.0
2755,466,IN,desktop,2020-12-09 23:45:00,2020-12-09 23:47:00,72,72,0,0,False,120.0,0.0
2756,29321,US,desktop,2020-12-09 13:50:00,2020-12-09 13:52:00,72,72,0,0,False,120.0,0.0
2757,25801,US,desktop,2020-12-09 18:48:00,2020-12-09 19:11:00,72,72,0,0,False,1380.0,0.0
2758,22125,GB,mobile,2020-12-09 20:14:00,2020-12-09 20:22:00,72,72,0,0,False,480.0,0.0
2759,11431,US,desktop,2020-12-09 13:58:00,2020-12-09 14:21:00,72,72,0,0,False,1380.0,0.0
2760,7834,US,desktop,2020-12-09 23:41:00,2020-12-09 23:49:00,72,72,0,0,False,480.0,0.0
2761,15011,IT,desktop,2020-12-09 02:10:00,2020-12-09 02:13:00,72,72,0,0,False,180.0,0.0
2762,31242,US,desktop,2021-01-03 08:26:00,2021-01-03 08:59:00,72,72,0,0,False,1980.0,0.0
2763,20365,CL,mobile,2021-01-03 14:24:00,2021-01-03 14:26:00,72,72,0,0,False,120.0,0.0
2764,22242,US,desktop,2020-12-03 07:30:00,2020-12-03 07:37:00,72,72,0,0,False,420.0,0.0
2765,18675,KR,desktop,2020-12-03 19:07:00,2020-12-03 19:15:00,72,72,0,0,False,480.0,0.0
2766,25935,GB,desktop,2020-12-03 22:08:00,2020-12-03 22:13:00,72,72,0,0,False,300.0,0.0
2767,718,PH,tablet,2020-12-03 19:40:00,2020-12-03 19:44:00,72,72,0,0,False,240.0,0.0
2768,4334,CA,mobile,2020-12-03 14:35:00,2020-12-03 14:38:00,72,72,0,0,False,180.0,0.0
2769,8037,US,desktop,2020-12-03 04:39:00,2020-12-03 04:41:00,72,72,0,0,False,120.0,0.0
2770,2438,US,mobile,2021-01-29 03:59:00,2021-01-29 04:19:00,72,72,0,0,False,1200.0,0.0
2771,1,US,mobile,2020-11-30 06:13:00,2020-11-30 06:18:00,72,72,0,0,False,300.0,0.0
2772,7293,IN,desktop,2020-11-30 17:38:00,2020-11-30 17:39:00,72,72,0,0,False,60.0,0.0
2773,3688,CA,mobile,2020-11-30 20:45:00,2020-11-30 20:47:00,72,72,0,0,False,120.0,0.0
2774,90,SE,desktop,2020-11-30 20:00:00,2020-11-30 20:05:00,72,72,0,0,False,300.0,0.0
2775,28963,JP,desktop,2020-11-30 23:03:00,2020-11-30 23:07:00,72,72,0,0,False,240.0,0.0
2776,3748,CA,mobile,2020-11-30 11:13:00,2020-11-30 11:25:00,72,72,0,0,False,720.0,0.0
2777,7873,CH,mobile,2020-11-25 16:10:00,2020-11-25 16:13:00,72,72,0,0,False,180.0,0.0
2778,22832,CN,mobile,2020-11-25 21:57:00,2020-11-25 22:35:00,72,72,0,0,False,2280.0,0.0
2779,27547,BR,desktop,2021-01-23 12:52:00,2021-01-23 12:57:00,72,72,0,0,False,300.0,0.0
2780,15574,US,tablet,2020-12-21 09:30:00,2020-12-21 09:36:00,72,72,0,0,False,360.0,0.0
2781,12004,IN,desktop,2020-12-21 10:54:00,2020-12-21 11:06:00,72,72,0,0,False,720.0,0.0
2782,12032,PE,mobile,2020-12-21 21:39:00,2020-12-21 21:45:00,72,72,0,0,False,360.0,0.0
2783,23798,US,desktop,2020-12-21 13:18:00,2020-12-21 13:19:00,72,72,0,0,False,60.0,0.0
2784,265729,TW,desktop,2020-12-21 19:01:00,2020-12-21 19:02:00,72,72,0,0,False,60.0,0.0
2785,2177,US,mobile,2020-12-21 08:10:00,2020-12-21 08:12:00,72,72,0,0,False,120.0,0.0
2786,13588,US,desktop,2020-12-07 02:52:00,2020-12-07 02:55:00,72,72,0,0,False,180.0,0.0
2787,6404,US,mobile,2020-12-07 20:06:00,2020-12-07 20:07:00,72,72,0,0,False,60.0,0.0
2788,29795,US,mobile,2020-12-07 22:27:00,2020-12-07 22:30:00,72,72,0,0,False,180.0,0.0
2789,3726,UA,desktop,2020-12-07 20:56:00,2020-12-07 20:59:00,72,72,0,0,False,180.0,0.0
2790,2766,US,mobile,2020-12-07 06:33:00,2020-12-07 06:35:00,72,72,0,0,False,120.0,0.0
2791,24401,US,desktop,2020-12-07 09:17:00,2020-12-07 09:20:00,72,72,0,0,False,180.0,0.0
2792,31577,IN,mobile,2021-01-01 09:47:00,2021-01-01 09:55:00,72,72,0,0,False,480.0,0.0
2793,10946,SG,desktop,2020-12-06 17:42:00,2020-12-06 17:52:00,72,72,0,0,False,600.0,0.0
2794,261656,CA,mobile,2020-12-06 22:05:00,2020-12-06 22:11:00,72,72,0,0,False,360.0,0.0
2795,12558,US,desktop,2020-12-06 22:23:00,2020-12-06 22:24:00,72,72,0,0,False,60.0,0.0
2796,30583,IT,tablet,2020-12-06 09:47:00,2020-12-06 09:49:00,72,72,0,0,False,120.0,0.0
2797,8999,IN,desktop,2020-12-06 16:20:00,2020-12-06 16:27:00,72,72,0,0,False,420.0,0.0
2798,12569,KR,mobile,2020-12-06 16:42:00,2020-12-06 16:48:00,72,72,0,0,False,360.0,0.0
2799,19697,ID,mobile,2020-12-06 20:57:00,2020-12-06 21:01:00,72,72,0,0,False,240.0,0.0
2800,25396,US,desktop,2021-01-30 00:43:00,2021-01-30 00:45:00,72,72,0,0,False,120.0,0.0
2801,367,HK,desktop,2021-01-30 23:35:00,2021-01-30 23:43:00,72,72,0,0,False,480.0,0.0
2802,20647,US,mobile,2020-12-13 20:57:00,2020-12-13 20:59:00,72,72,0,0,False,120.0,0.0
2803,16691,US,desktop,2020-12-13 01:04:00,2020-12-13 01:05:00,72,72,0,0,False,60.0,0.0
2804,15169,US,mobile,2020-12-13 21:57:00,2020-12-13 22:07:00,72,72,0,0,False,600.0,0.0
2805,23287,MX,desktop,2020-12-13 00:54:00,2020-12-13 00:57:00,72,72,0,0,False,180.0,0.0
2806,24144,CA,mobile,2021-01-19 10:28:00,2021-01-19 10:36:00,72,72,0,0,False,480.0,0.0
2807,27885,US,mobile,2021-01-19 01:21:00,2021-01-19 01:23:00,72,72,0,0,False,120.0,0.0
